msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
Rw8HZR+rT0Tp+Q2LNsgmDcsXDDki+/S9uMus1cvs/hg=,39,0,0,149,1,2015-04-30,2015-06-24,0
uGWALyvhYZmFZ8TTBQ0nktWN7kEttety7ltms9g1DBs=,41,30,99,99,1,2016-08-06,2016-09-06,0
n9UNRVCvSM9P8Q4xweP2ZOG/6bsimvfQykbbZnnOBH0=,38,30,149,149,0,2016-03-04,2016-04-03,0
mQelh+Vh44nmZkjK4L3MSGIrSTjvQNfAn83f8jm6V4g=,40,30,149,149,1,2015-12-02,2016-01-01,0
X00kwoCInr0atdXhms5VEMA4Z+JXzaybHKpeQubEEt0=,41,30,149,149,1,2016-11-11,2016-11-12,1
p/Mt9Y0uZPMRuLHs2urF/nwvjnhPwBkEW8v2miUDZ2Q=,38,30,149,149,0,2016-03-20,2016-04-19,0
/J9rvf6thqnAKJ+KsmkHULvUdgLOLEHbpyh7oJueygw=,32,410,1788,1788,0,2015-06-24,2016-08-10,0
wbuwnuaGEnRsxx7FkIWj1M4B0h6Rpp5bI8/Ff640+lQ=,41,30,99,99,1,2016-11-17,2016-12-17,0
FHbL4/HOZicPQmhdKW2xH3c5lME6LhkxeHaHqh3Fc04=,41,30,149,149,1,2017-01-12,2017-02-13,0
rg7OnrRcyQ5RGBPOMEWMccAeA+nkr7K7L3A+HYfa2VA=,41,30,129,129,1,2015-08-05,2015-09-06,0
79De84op8AeJbS7rC97HnuR/ORnJ5wUdljzmcLuKgBk=,41,30,99,99,1,2016-09-19,2016-10-19,0
9eo/Qrw/RHSv1ZoXXe76GVCyJgN8SA3nuZf7+zIvRvc=,35,7,0,0,0,2016-11-07,2016-11-14,0
EEwp7dhVZCdDcBRd1cVF4853NtpGTY3weASm1ysa/ac=,39,30,149,149,1,2015-08-31,2015-10-03,0
5fgTKBDfaDH5WZ3R4A51F52lD4UFh9feAq71vYiMpT8=,36,0,0,150,0,2015-04-24,2015-05-24,0
Zk3GmjDp/8hohEM4dMCjNf9MPWkmW9uNHXZCIPfej0Q=,41,30,149,149,1,2016-09-12,2016-10-12,0
f6DQQC3w75VuvRpzrSdkwABnJO2P5JzcWo9djO2TeRY=,41,30,149,149,1,2016-02-22,2016-03-22,0
EEwp7dhVZCdDcBRd1cVF4853NtpGTY3weASm1ysa/ac=,39,30,149,149,1,2016-12-31,2017-02-03,0
u7RZjEzTT4ssoSej5lD7xRkuPUk/n17l6m0wGp5jQoA=,34,30,149,149,1,2016-01-31,2016-02-29,0
A8wZqCNkkqnz+rQ2ZqoY5sFLFwwG1BjOz6FftKTQrkU=,41,0,0,149,1,2015-05-13,2015-06-14,0
R+JnxqP8UmVTcEOjuPd1VM2MHz2r2Yqy7mNfD8YJ76s=,40,30,149,149,1,2015-06-13,2015-07-12,0
GSuIQYjQ8ZjfPwof1r3kOL9RbzZeFEUfnC1cwdw6G+M=,41,30,99,99,1,2017-01-04,2017-02-04,0
+8BSu/tg0Y7DIY+q1S1mgHnFSQkRvb+/QVdwE7KMFU0=,31,30,149,149,1,2015-11-30,2015-12-31,0
9g3TZPm7aSlRxGgjvbCGLSLuN4bBvhQo7ylCWr4B8+s=,41,30,149,149,1,2015-07-23,2015-08-23,0
xTmoqDlFOZwxRD5ANU1aOGDE46sQtETF5mADtYKgmEE=,41,30,149,149,1,2016-03-19,2016-04-19,0
YUMQ7Z6Ls3aYtZrdtQZSSWsHS23e8ytv2LvB7184CGQ=,41,30,149,149,1,2016-08-07,2016-09-17,0
iE9LHoA9ry2xukIYUqDjekW2Oxfjr1HXEVjGdgmVemQ=,38,30,149,149,0,2016-12-07,2017-01-08,0
qfzg270BG4P2x7HIxgC0uQnY5DtI81jUJrCY2xk5z+o=,41,30,99,99,1,2016-08-11,2016-09-15,0
e/sqC9FJ6cGyZN/yAhm95WQ9yCpXF0Pqx+Q4mxNQYoE=,41,30,149,149,1,2015-10-31,2015-11-30,0
hDMWcIAFuR8IdoyXNFBhsFXolgoRP4ZbNvoHArhs3ZI=,40,30,149,149,1,2016-02-17,2016-03-16,0
YfE/Tu7W55Kh9MoP4ljYdh1LY+ge6pDVUoKHZqWx+Z4=,39,30,149,149,1,2015-08-31,2015-10-23,0
F7E0N4l/fi5aw7fZunF3d3CcigD6KRXcqYrHJcW3+Ks=,41,30,99,99,1,2016-09-12,2016-10-12,0
US2Y0mwlDm7ssO94pwb04rOhD51Fz1WLbQrzCawcJuY=,41,30,149,0,1,2015-08-05,2015-08-06,1
Qu5ZHmc0na6JfbKP25KAImEsxEIvV2hYe7uYL2Hdrkk=,39,30,149,149,1,2016-12-31,2017-02-08,0
qCLRIdx93INbXvfjoFyb66jJb1knze5xv16ZsYEnuyM=,41,30,149,0,1,2016-07-03,2016-07-03,1
9xh6ckf7glpXPAKbhMI6l5MohCGJY8an5ea4yDVz83g=,41,30,99,99,1,2016-12-20,2017-01-20,0
dURLmLaUd5YEkHcPAbVTLTdrNJnPkiyGfLdyNkz9zB4=,39,30,149,149,1,2016-11-30,2017-01-24,0
88XvHP7bbbwonHqyJVzL1t/xOopgb7U0KCQkOhayigY=,39,31,149,149,1,2015-03-31,2015-05-19,0
X9W3d3Bl2oq52wCesliGq6qtst5vErzZhAQMd9qUE9k=,41,30,149,149,1,2015-02-27,2015-03-27,0
9rzbu7TiCDnfkSXSx9O0DZhmEBSncZ0VBmS2l1b5kg8=,37,30,149,149,1,2016-03-12,2016-04-12,0
4WIPgbhqamAckwuopulak5tSprGXfS3IpfDOW/+OMQ8=,41,30,120,120,1,2016-01-25,2016-02-25,0
XtSoWO2XHznTPqd6W4c6Ix1F0YTVrhJArm5Lxrx6XME=,41,30,99,99,1,2016-09-16,2016-10-15,0
/mGzTToSRNUlR911QZvRSnSOLjcArP8+SWklkOlj4+8=,41,30,149,149,1,2015-09-08,2017-01-06,0
TDfa5WJKzZPevzGG9/h4/6O/t7y/CNtuRLtBfCjksEI=,41,30,99,99,1,2016-10-12,2016-11-12,0
FHbL4/HOZicPQmhdKW2xH3c5lME6LhkxeHaHqh3Fc04=,41,30,149,149,1,2017-02-12,2017-03-13,0
PwB0yZDLHNcP5mcwoBjB1VovnA3QIj4tMtcNJAZTGSY=,37,30,149,149,1,2016-11-15,2016-12-15,0
4eRHrByZyrKyH/9gHY04LZ9GcPESf/Ih8bZw7FPuKlQ=,38,30,149,149,0,2016-08-15,2016-09-14,0
g51cC1MyWN0wL1UV4rgfQyCqgPC8xRuah88K9HVy8Uc=,41,30,99,99,1,2015-07-18,2015-08-18,0
StnuzVwQvzQiqX6dqDXK8FfvgWCRx30O5sdS/hGOwFw=,30,30,100,100,1,2016-11-05,2016-12-04,0
yVdQhJhoU0g64jL8rSSAJWetwEqHOoXK2We1XUnLagw=,41,30,149,149,1,2015-06-03,2015-07-03,0
J3vyi0wR6RiJQ/T0xLPBtka7ZB+F/e6Bc8sr2foor2Q=,40,30,149,149,1,2017-01-11,2017-02-10,0
XtSoWO2XHznTPqd6W4c6Ix1F0YTVrhJArm5Lxrx6XME=,41,30,99,99,1,2016-12-15,2017-01-15,0
7bnr/PIMvIXzUASSiLjhsZ+VGUXAmGV3lOPMx4o9YgI=,38,30,149,149,0,2015-04-14,2015-05-14,0
k027wVQnqKP++2KV7+gxBKrbJzhiBD5kyna2aAG2W0I=,41,30,149,149,1,2015-12-13,2016-01-13,0
FO/whAfWurICP9WlqBdQwnGNR4FzWYuTYVxVw8AEgzQ=,41,30,99,99,1,2016-06-14,2016-07-14,0
p2QClaxLxHzy06SJSpz/oEE1GNIB4kX2ioYrIQb2E30=,41,30,149,149,1,2017-01-13,2017-02-14,0
WB5zYjsyjziCggmiB/uwFC+c4vC0yUy+XkE4OSRYjKQ=,40,30,149,149,1,2017-01-13,2017-02-13,0
grNnuOGUN1T1Sri44ZVpytv3mvR0huyBKHlPRfiUJyA=,39,30,149,149,1,2016-11-30,2017-01-22,0
GYsqC7BQm2jxsXpCXqKmUKL0pziRBiVlNyusbkcw++A=,39,30,149,149,1,2016-09-30,2016-11-17,0
F7E0N4l/fi5aw7fZunF3d3CcigD6KRXcqYrHJcW3+Ks=,41,30,99,99,1,2017-02-12,2017-03-12,0
nKQEQhKOD16FlpeojDtVMZPKSPm3ebdhexqau0HLiow=,41,30,129,129,1,2016-03-14,2016-04-14,0
ZeAYL0DNesckoWZXJXtGLAt/Iq7nQfWJX6zzdnPMZek=,41,30,149,149,1,2015-01-07,2015-02-07,0
6VitH1Zl/plCFPVdK7ctgk2914WEh0R+QumA64qiWZM=,39,30,149,149,1,2015-08-31,2015-10-02,0
PGRdO6aL7YyMZEddTQf7OHzxm5ciCwB/Eg0w70G1lXk=,41,30,99,99,1,2016-12-01,2017-01-01,0
3QfbyHFeWUHnUX4mTCEbvNfAtoNguTdIcWQedzUmZo0=,38,30,149,149,0,2016-07-16,2016-08-15,0
K4c8+YGqUbx16qF1vParDiBG4JSaIuPtmnfHcNFW0l0=,39,31,149,149,1,2015-01-31,2015-03-21,0
KY+zSKR+OeqFgX3B1ShNJy/eZ887iYNL/OVcRnmkC0E=,41,30,99,99,1,2016-03-10,2016-04-10,0
PR1BGu0BsxR0BAkVR6joisnX/97O7KTIY3z931/Nhl8=,38,30,149,149,0,2015-03-05,2015-04-04,0
zDkPN3pyfCOKneGf5AXyjUdwZ4QCqwHNqOGsTzFWMjE=,41,30,99,99,1,2016-04-02,2016-05-02,0
XJwUO+Gy35TVgEUrsb+gKxZCtHrNvJaMwi+otCsu1Ro=,41,30,99,99,1,2017-02-28,2017-03-31,0
6VitH1Zl/plCFPVdK7ctgk2914WEh0R+QumA64qiWZM=,39,30,149,149,1,2015-07-31,2015-09-02,0
BdZqKs9cB1fVKVH3oRmuoN7Nnt3TSyaTk0yftlPauEk=,37,0,0,149,1,2015-05-01,2015-06-01,0
Z6YiBxplWS8AHjIA0xhqWVTmCP4dJ8osqVUCXP10MQA=,40,30,149,149,1,2016-03-07,2016-04-06,0
O6JmKtUhxzYOwhLlISWQmT2G91PyG5ouY+lmc7vXhTA=,41,30,149,149,1,2015-09-21,2015-10-21,0
OKRwh7OLUjAJfVtTUOm5usSPRlJw7cRfIq7clTchCTs=,41,0,0,129,1,2015-05-13,2015-07-13,0
YFvt9UejE5YYgD8ogqTigVXcg6p6XdnYE7udySY1wXQ=,40,31,149,149,1,2015-04-13,2015-05-15,0
cxSqKGPe8q71XRCL6p28tmnUXpVocYkU7ufeIGZwFvc=,41,30,99,99,1,2016-11-18,2016-12-18,0
0WG5jdgsF2487P/RmmGNJlfQbjWM7RG+OPIp8g8oxZk=,36,30,180,180,1,2016-10-11,2016-11-10,0
dMN9t4+BhUamisxiXQ55ldm+CZlfJAJngheN8pDbdzE=,41,30,99,99,1,2016-09-09,2016-10-09,0
05HpE3GPx6kR8RluHei8HRi79Vv9TJ1H/eWt44V7krc=,30,31,149,149,1,2015-04-10,2015-05-09,0
fZD9uzPtm1VvITRbmYxcprdK+y+APoXE/1gqH984R6M=,41,30,149,149,1,2015-01-25,2015-02-25,0
eLo8AULEvjI2iFGQHzKBf/A03AsnbT4kgdFaO0U+2DM=,41,30,149,0,1,2015-12-14,2015-12-14,1
5obtDD6wLkmfzHs5osnWR06/yyI5Zf+SkzZI6esAI2I=,41,30,99,99,1,2016-04-22,2016-05-22,0
kierh7EewaQsMrpmF7KuceotkhLrDwHNndA9P+3wIp4=,30,30,149,149,1,2016-07-17,2016-08-17,0
vicq6oBPBsgK1FR8XsM+aX36T2od35Zpc3ptnYgsZE8=,41,30,149,0,1,2015-08-03,2015-09-02,1
ZZq7+6N8vfC+JzJWp3CS95s8MWMff5KGIufRJIz9kXg=,41,30,99,99,1,2017-01-22,2017-02-22,0
2Wy0kquJk5G3WLlOhujk9dicSViHMi9y60AawEf2Cbo=,38,30,149,149,0,2016-07-20,2016-08-19,0
7cQWWmiDjoBHojDvl4yzeCdf57zFw0p3OMUBl+lrQeg=,41,30,99,99,1,2016-07-07,2016-08-06,0
Im0JDX/IJRG8JDD6Rr6juZio41y8mc0gvP4QspjSveM=,41,30,99,99,1,2016-08-18,2016-09-18,0
F7E0N4l/fi5aw7fZunF3d3CcigD6KRXcqYrHJcW3+Ks=,41,30,99,99,1,2017-01-12,2017-02-12,0
JhynGdH0PtnlT73WveYf6MwbDO9CuQqiEJXrsuPexTY=,35,7,0,0,0,2015-06-11,2015-06-15,0
ucyweLqoRlgVbDp+wdzQXpwj6OGhjhmQ1XlIF/H1OOw=,41,30,149,149,1,2016-02-17,2016-03-17,0
tK8PdX01SWQ8cCVQJgFwQNeDShyqPcDcIsuKVGGmGNU=,40,31,149,149,1,2015-04-15,2015-06-17,0
cZNoCyjFV3jaruV+1MXRgwj+bx3truIFzG7qP127hEE=,41,30,99,99,1,2016-11-01,2016-12-02,0
1WuQzQPgs6AEzfOBnPFB46aQNSVQ6ADkGQI6OWDwRYo=,33,30,149,149,1,2016-08-31,2016-09-30,0
LMThFlbICb9EOXbH1QHNefSTQ5eoMDlaYSpM+ahYjRE=,41,30,99,99,1,2016-09-30,2016-10-31,0
hvwsRNtVRjCbHcxOdirF4iu5htijSh7THR0iqhiQ5GM=,41,30,99,99,1,2016-07-23,2016-08-23,0
c0s+vCIODiCNdLBcVafu1n6A/cws3+r7Ygy99kUETTM=,40,30,149,149,1,2016-10-07,2016-11-06,0
eQQNFEn9gZMKHyU7uHi27jD2CPoYhjNfMT4BLfFMLsY=,41,30,99,99,1,2016-09-23,2016-10-23,0
pjHjmVHBmG4PtwHt2ZU38BDd9NSy5rBm2fAX9shs8oU=,41,30,99,99,1,2016-01-21,2016-02-21,0
WZcyd0yMxCY3+SQMB/EIitger7WRZP4JrHyE08tx1OA=,41,30,129,129,1,2015-07-23,2015-08-23,0
ym3LQo+PGiqyBIkba+pJpw6SdYWGrw9ljr4COt3KMiQ=,41,30,149,149,1,2016-06-19,2016-07-19,0
gXAvZ1+WlzFXgdeZ5PJUHwspGmjB3MOE3XW6WylZwsc=,37,30,149,149,1,2016-01-23,2016-02-22,0
efPfmkS46YQhIwGJPD0amNG+CGds/8DNH5eDQvUjOAU=,38,195,894,894,0,2016-09-10,2017-03-24,0
A8wZqCNkkqnz+rQ2ZqoY5sFLFwwG1BjOz6FftKTQrkU=,41,30,99,99,1,2016-02-19,2016-03-19,0
aAmv13zjMD4WDSwBCnbdtGujfv8CGJKpuhPueIzEj3I=,37,30,149,149,1,2015-10-07,2015-11-06,0
FxZj5Purx1Sb1GBaLgPJs61DXzk6fFqMhw6VZupRyWU=,39,30,149,149,1,2015-12-02,2016-01-26,0
BlrGac9eSkeMwpdtNFd+TvDoNecQkzgrpGEE+aD4N3U=,38,195,894,894,0,2015-03-13,2015-09-24,0
OM2d8+J2u1v9Ycm82p0fSy6XB0Jie6sp+hpoDun61FE=,41,30,99,99,1,2016-05-20,2016-06-20,0
Cw40DlKWceN22pcYz4w56K47jljL4XSlOryqg+XN8HY=,41,30,129,129,1,2016-03-13,2016-04-14,0
E2aBGFTKR6jzp+1knh7JOOF39gLuu+CoZMWaAL/DA0M=,33,30,149,149,1,2016-08-31,2016-09-30,0
gWzMTBcXS2Gw/by6BvtWFsq1HBAiOi1BtN4d3B+guMQ=,41,30,99,99,1,2017-01-09,2017-02-09,0
HQ9wkaEQb9IgCqoeOk1lWkPTAELuU1bNKc6KR1K/ozM=,41,30,99,99,1,2016-07-07,2016-08-07,0
wEhw859n9ICpmLCbQn4Lpy4dvUEC5QOq2UNvACJN7wk=,41,30,99,99,1,2016-05-04,2016-06-04,0
5o/oARKZiImsG8fsFYTBV34WB5l54Mn1Rof6Ci8OB7Q=,40,30,149,149,1,2016-02-01,2016-03-01,0
7dYkWccFU7skVsV5pKxCrFBtHosvVUMs1j2P0Fxfca0=,40,30,149,149,1,2016-04-05,2016-05-04,0
ymqSy2f5xZtRGo5DZQW2va2q2vxKjiIyVPE12anyVzo=,41,30,99,99,1,2016-02-08,2016-03-08,0
1RFEtHDHc+p6+Mnay8ppzAqlyGwrrzKJ5j0k6953joo=,36,30,180,180,0,2017-01-27,2017-02-26,0
PYME8t8rg45GxcjEr2uFhYrXi3ZbQ0nPLJBi5m20dB8=,41,30,99,99,1,2016-04-05,2016-05-05,0
Ln61eQ9hT2bTRoMgZkgNj3+NCp/0f33MrWXqQDppnWc=,36,30,180,180,1,2016-06-16,2016-07-15,0
jOkucYyEw9ykhGSxsWnlvLbb24fe820TOYB/oSA21HE=,40,30,149,149,1,2016-12-06,2017-01-09,0
wJCidd2qzPRToYhmak/ctEOVnCaPNwKJwYXQWxo8cLI=,40,31,149,149,1,2015-01-27,2015-02-26,0
h0QbzTJPcbr3NPalMmO73wjV81sMsjXhPUClsxmfMSQ=,41,30,149,149,1,2016-02-14,2016-03-14,0
1WuQzQPgs6AEzfOBnPFB46aQNSVQ6ADkGQI6OWDwRYo=,40,0,0,149,1,2015-04-25,2015-05-24,0
gCkZqjGYvwOYjxL3lhdeNgqSjenLe7FZ1wqE+vTuSjg=,40,30,149,149,1,2016-12-02,2017-01-01,0
jPwxuSMbchh8FIdV5/PHSzcCh/ZeKGTHOLnsEVWIVHg=,37,30,149,149,1,2016-12-16,2017-01-15,0
oHXuYStgiSoSrAhQqZTeIGuz/iE5KuARUpVgx/duj0I=,41,30,149,0,1,2015-11-17,2015-11-17,1
zPQkYloEVOrdsQqnKRVIRDxYpNT8SMts4wEqhjJrnjE=,35,7,0,0,0,2016-10-22,2016-10-29,0
g9sUfPdTxzAxiwK1+AMZK19fKqp3cmuRk6IF7/PAFEk=,41,30,149,149,1,2015-01-07,2015-01-07,1
JmgwT118lmgCRLydtNP23ordyKModPRwY/uOxgJchNE=,36,30,150,150,0,2015-11-29,2015-12-29,0
Lds7hKfIyRkLLtRQ1wf35xITTZzyAumO+mJJemV1Efo=,41,30,99,99,1,2016-12-22,2017-01-22,0
3szxPHi7pj8DnBsshSfPNjUcrPBZeJguwDByfKWagGY=,41,0,0,149,1,2015-05-10,2015-06-10,0
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,41,30,129,129,1,2016-11-19,2016-12-18,0
qdjJSoePZUKKz+G9XaTTksqj7R1GPOmQroq9v59IxnQ=,41,30,149,149,1,2015-12-19,2016-01-19,0
JmgwT118lmgCRLydtNP23ordyKModPRwY/uOxgJchNE=,36,30,150,150,0,2016-02-03,2016-03-04,0
lPquSR54VudBeff6lyMX5Ba0TeFQZ6TSG76z9YpjJYU=,40,30,149,149,1,2016-03-12,2016-04-11,0
GKXO5lYMBrLomVKsOlsQX31SXIvCivGsWAcIlBZGwH8=,41,30,99,99,1,2015-08-26,2015-09-26,0
Z+Olj69tzq6yE2xZXVqQPGxSH+F8sp3pyIZx/FlpSM0=,39,30,149,149,1,2016-09-30,2016-11-06,0
2oyrYh0pkHRGmPKWwvSfxhf2KPTqy0L02A0EAfw2KwQ=,39,30,149,149,1,2015-09-30,2015-11-26,0
LMThFlbICb9EOXbH1QHNefSTQ5eoMDlaYSpM+ahYjRE=,41,30,99,99,1,2016-05-31,2016-06-30,0
+V3HOZsK34UPrNOYg6IhG8sP1dY6w5LG8J98eodnBBk=,41,30,149,149,1,2015-11-24,2015-12-24,0
3kDfGnog4AGvRMdOEofB7jNGjev+JlkBoi68ZGA2ytI=,41,30,149,0,1,2015-11-25,2015-11-25,1
aecfQdQH74ulczZb+pTe7WrwTSjljDc1QZnl/sAp13Y=,41,30,99,99,1,2016-08-06,2016-09-06,0
hod+BDdDSfWnc9ZFiTtOqKqGLYTzfq3BBnzXHutn46I=,40,31,149,149,1,2015-03-14,2015-04-13,0
8aD/L+sdvwtqWmM5qxCDEazqm7ceBxT7FJFWH623PG4=,16,30,149,149,1,2016-08-04,2016-09-03,0
KPYT6sy/NMSB3YXLMK5Q4bA7sA+sUo+fWPfA0/jFHwI=,34,30,149,149,1,2016-01-31,2016-02-29,0
dTLArQWfir49PIlpN7qkzd0QiLRRdUyu4mYeXFY3G9Y=,39,30,149,149,1,2016-01-31,2016-03-11,0
PkyjIeI3i6e/DtcQidRqTznpZzCjFvnBltJtA/hYfFM=,38,195,894,894,0,2016-06-05,2016-12-17,0
M3sY2BL975XvvkXhiidJVGITvab7JvC4P1fFJ+FTZQE=,40,31,149,149,1,2015-01-09,2015-02-09,0
zZPC/kcyENKLKMxUKaPnmAZycKpvKpN35r0/xcnUu/Q=,41,30,129,129,1,2015-09-30,2015-11-01,0
KPYT6sy/NMSB3YXLMK5Q4bA7sA+sUo+fWPfA0/jFHwI=,34,30,149,149,1,2016-02-29,2016-03-31,0
E2aBGFTKR6jzp+1knh7JOOF39gLuu+CoZMWaAL/DA0M=,33,30,149,149,1,2016-10-31,2016-11-30,0
LUO7f1IMcEis4b2s8UWT2Ej7HM8ytjuLxVuvqwVkZU4=,41,30,99,99,1,2016-09-07,2016-10-06,0
LUO7f1IMcEis4b2s8UWT2Ej7HM8ytjuLxVuvqwVkZU4=,40,30,149,149,1,2015-08-25,2015-09-24,0
wfxgKw2u74+z3s/ZPNF9tUb4LTCHvhVYsFkkdpaRZVE=,41,30,149,119,1,2015-09-26,2015-10-28,0
LHjrZBjEa174FOZ4M7OirVlL8yvazN/609+xK4LjDp8=,38,30,149,149,0,2015-09-24,2015-10-25,0
Ym2eH+oN7CGTA32texqLuhQdlgr/aaeICBEGXkWNNm8=,41,30,99,99,1,2016-06-01,2016-07-01,0
8vAAouhHvJoRiRQbktBIEIy5/2i1r+85ifI4rQAK4sQ=,41,30,149,0,1,2015-10-05,2015-11-05,0
9rzbu7TiCDnfkSXSx9O0DZhmEBSncZ0VBmS2l1b5kg8=,37,31,149,149,1,2015-03-11,2015-04-12,0
sT+mRUkJITA4gzY+Zy9YXKOQwInh1xaZMjzwa0pI07Q=,41,30,149,149,1,2016-11-16,2016-12-16,0
YUMQ7Z6Ls3aYtZrdtQZSSWsHS23e8ytv2LvB7184CGQ=,41,30,149,149,1,2015-03-05,2015-04-16,0
WVTAVN5R9+kImNrNbkCj9KQJxgQ/p/8EstIVQ6J8FpI=,34,30,149,149,1,2016-01-31,2016-02-29,0
P0Fgu4mACJjI6rbxMCjVx2gEgYq2EHrjjfnBLUVjkw8=,40,30,149,149,1,2016-05-12,2016-06-11,0
ATnGnyeNcYFZKKRPtpQW6SkUpfSUl0Uz5Gg3Ru0Qwg8=,41,30,99,99,1,2016-11-07,2016-12-07,0
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,40,30,149,149,1,2016-11-08,2016-12-07,0
jVPFBsZ8nZWhUHrkOyyQDOaf2n7yGdZc3otICHgiy2M=,41,30,99,99,1,2016-12-10,2017-01-10,0
fsHeW+AqTilP6M13KbL9vv5IqAJsnFOvBfduTmmzKfE=,39,30,149,149,1,2015-07-31,2015-09-27,0
qPyvqnOKyf9N4NQ6hkyzi4ZinR9llTOleTxcB1jP7Wc=,39,30,149,149,1,2016-06-26,2016-07-04,1
v6tej7lFTxwpJSywhVMIqQ23IBDk/QXIWDTgw6Xjfqo=,41,30,129,129,1,2016-04-20,2016-05-20,0
vTlQdf9sCaotc+lNOZjAGRZRLuRdSP2vZhcvU3k7UcQ=,40,31,149,149,1,2015-04-18,2015-04-16,1
7VhloGmYlK+6Tse0u2bTViEbqFzZPkMLE02qTu0Uboc=,32,180,536,536,0,2016-06-29,2016-12-29,0
b1JLsyo7YW+eIF0sZoyITVjKFllPyvJH5lqmFNK4rWc=,41,30,149,149,1,2016-05-20,2016-06-20,0
d5lB/xgw6ARumAH/W/714SaB+tJQVAwW/rHjPHoLHnU=,36,30,180,180,1,2016-08-10,2016-09-09,0
flMxMq6NfE+/9HQdSK7ILSWKkbH0WyJKinzNPmp+c5M=,41,30,149,149,1,2016-02-13,2016-03-13,0
HiIu7UIhOgGPkXvZkogb71Sfwu22+seIlgEg9EUKubw=,34,0,0,149,1,2015-08-31,2015-09-30,0
CJSndrKKmxGKJvfGm8zLBRH+6SnfVfR+5uLIkx87t6Q=,40,30,149,149,1,2016-09-26,2016-10-25,1
66Qf3IBG2IRtnVku5+8OpTc8EhhCz1grQmVUSwl2VhM=,41,30,149,119,1,2015-02-27,2015-08-31,0
tPyzGXKRhv5d5PD44YMztnA8fVO6hzoulM78gWLCygw=,41,30,149,149,1,2016-09-19,2016-10-19,0
m/Vb+S9uri+noMH3gjCHGnwpqHj28yzvbORxYfcFfY0=,36,30,180,180,1,2016-05-10,2016-06-09,0
YFvt9UejE5YYgD8ogqTigVXcg6p6XdnYE7udySY1wXQ=,40,0,0,149,1,2015-05-13,2015-06-15,0
/svqVD3sw598PW1wnRdptX/AV0LRm0yLxMf/XoIiakE=,40,30,149,149,1,2017-02-01,2017-03-06,0
XJwUO+Gy35TVgEUrsb+gKxZCtHrNvJaMwi+otCsu1Ro=,41,30,99,99,1,2016-12-31,2017-01-31,0
U3Pf9U6Tx/J425ejBwKuf4VXSfbIO2e9UFaOvC3GXnA=,41,30,149,0,1,2015-06-24,2015-07-24,0
CiCoYLg1ok+wkCqKtlZkzLvjgGlwxZbTie6hBH0YlFY=,40,30,149,149,1,2015-12-26,2016-01-25,0
3TgqqdCgRWogzzJf+Ka3G1aKvpZVFXd763rYPbFV0pM=,33,30,149,149,1,2016-01-31,2016-03-01,0
jgY2+sCgcP8dPzDM+AZy+QINU/SgbVvk7kbangCj5Jg=,39,30,149,149,1,2015-12-02,2016-01-29,0
LH9NrH31zn/i6p8Wihu9yO5gd0ZMLptskYYqFvXoR+o=,41,30,149,149,1,2015-11-20,2015-12-21,0
iLO0jXdhh/uOalncDULIiN/9o1zkzc7ITS7580YXv/I=,38,30,149,149,0,2016-10-02,2016-11-01,0
C/ehaqhN+LV50XNMoQvUmEKXc3lwZdNCmFVkYcVL8Oc=,38,30,149,149,0,2016-06-29,2016-07-29,0
FxZj5Purx1Sb1GBaLgPJs61DXzk6fFqMhw6VZupRyWU=,39,30,149,149,1,2016-01-31,2016-03-26,0
rkVF229uSE+Jv8qaLyWCJtMybp1lpHHnBTDyee2g78Q=,41,0,0,149,1,2015-04-30,2015-05-31,0
yvIYZlCMuJDgq3VFMnnYGvifHJ9+9PXn7dKHo2AlPBs=,41,30,99,99,1,2016-12-08,2017-01-08,0
OM2d8+J2u1v9Ycm82p0fSy6XB0Jie6sp+hpoDun61FE=,41,30,99,99,1,2016-11-20,2016-12-20,0
KfRSJwXqEoXoLcggq9BV+U0WVgF57Ej8leVbH7ufhPE=,41,30,99,99,1,2016-09-15,2016-10-15,0
H3OLD0mIbnZtrEvYD7sbVu2dok5I3l3R24jfww5nNNU=,40,30,149,149,1,2015-12-07,2016-01-06,0
+V3HOZsK34UPrNOYg6IhG8sP1dY6w5LG8J98eodnBBk=,41,30,149,149,1,2015-09-24,2015-10-24,0
7CVRsgh4hmj068M6LIQE1wmVRR0tdoEoSjizy/oYO3Y=,39,0,0,149,1,2015-04-30,2015-06-18,0
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,41,30,129,129,1,2015-09-10,2015-10-12,0
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,41,30,99,99,1,2016-08-17,2016-09-16,0
a9IPFdU5zHE4zyVrzSeGye7t4YPp2OPbNjQqu8Eew4Y=,41,30,99,99,1,2016-09-16,2016-10-16,0
WbS2wLuQzflMxs4Plko9JKPPsNSiPbk+9N67jYdjZnc=,39,31,149,149,1,2015-03-31,2015-05-20,0
LtzFnlJJXmokqelgmyPcZV3ZbSvYG1oY+1IHocYzgfs=,38,30,149,149,0,2016-10-18,2016-12-17,0
