msno,city,bd,gender,registered_via,registration_init_time
Z+ZPxcoqiNqZsFSUlRbiUEq3uuQB1jJgqgcmPQreYAI=,1,0,,4,2016-02-19
XUpunMxM4+98DNqiqZJglJShXU0J/czzkDV0Wt1uZQ0=,1,0,,4,2016-02-28
VWPHx+eLRDATdEia7RJs03hZVuQfIpBYxTePUoPKt6I=,1,0,,4,2017-03-10
zRCLr1QYcbpS3mpCipsFyPF2+4yjtsFCqSvU3L/pegw=,1,0,,4,2017-03-11
PY+TiUNeYxT6jEtZBydlMnkucNlvQGUVH+aCT/OKzA0=,1,0,,7,2017-03-14
xXczg0reTDN/LlOYIrE/N/1nT5CN5+KcZxttQvwCij8=,1,24,male,3,2015-09-25
vQsWCMqdXCJhhXUnP6v/BXrUUqBOSbv0KSvcyGuYINw=,1,0,,9,2014-06-16
88DirG8jbGZZ7PnR+tSc5ejgiP+g9AJuwXw95mjAJjA=,1,0,,3,2013-05-01
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,14,0,,9,2013-06-21
KlU6qpc5RnDklPkDDHz8sr7DCugrGMk0ciI/FLJyVQA=,6,18,female,3,2015-08-16
3741/grLPfTX8kWiPF8+8lwf6uqAItIAaTHuS4BoLyw=,5,21,female,9,2015-08-16
65EfYxt+6o6ZjWtVJM0VQ+vTnFASRoFjFzsXPGIEbXs=,9,32,female,3,2015-08-28
y8NKDqFMvgsU2BQ+jwvvDX8/Vl307D3c81fXO+QQxyo=,4,37,female,3,2016-08-13
Tsd2jUbS7YaGh5qwtZteiNAMWHymtYAnHB/UxcitB4g=,1,0,,4,2016-08-23
5UXlQawzCc5q3kL00sMBBS4BOF5u1R7xF3gufVVX4n8=,1,0,,3,2014-06-25
6HCiL0Bqui7CiPTtqJQLRjpNT/x+zrzqeJOMTRDsqus=,1,0,,4,2016-09-18
ne71MP6GOZfGcRIY9qZY/LXz8dSz6+UhxVCAVn2MVXw=,1,17,male,3,2015-09-03
5obtDD6wLkmfzHs5osnWR06/yyI5Zf+SkzZI6esAI2I=,1,0,,7,2015-09-23
Eu3dzW9PF1NAkH8RLzHFqsOPPSXlBnRJsxohsq0IBUs=,22,21,male,9,2015-10-05
Ia1wVSMmeVnQHydacTVFlz+Ih38IQmqh9v5YBj9CQRI=,6,38,male,3,2014-12-30
wgBL6HZ3vNukkQ6mF4/7U5NgNw2iQEbO6M7fd2k/GCI=,14,20,,7,2014-01-29
K0anp9ymd4P4GeHvPxhgeKoYO+c4p7qXj708hVvUw8c=,1,0,,4,2015-11-20
VCLlL1ri/9KE51b5GXtgunZWMpT4Ydn5qL4mobpRp4Y=,1,0,,7,2013-08-11
X0ZsrEqK4yFWP7BvmG3Ug8avvctn0p9BzUUgP9n3wT8=,1,0,,3,2013-09-03
0jd1XNNON5LhwDvZU1OkDhTdq9i2tNttkk0WQOeCtCQ=,1,0,,4,2016-08-20
MmjfcFt0AijwCpDCyILr9LL66uYKwNqRKH++npYJuzo=,1,0,,4,2015-10-09
EQBYyEZwdz6iLOdM56pthLnlJt9QPunjMCb3vfljXho=,22,38,female,9,2009-02-11
sPHP4nqLjYZXFOvtHSsy344/Qy+AeLotSFfCLbLqCbw=,13,38,male,9,2009-02-12
oNZQnrRX5M+H07wLI3zkHwrky1EDgdEvZxIgZ28gv5o=,1,0,,4,2016-07-19
V6QhBaPBhIOR3RhQZYpy7sSahwC2VmNrrQc9j8nN1pw=,1,0,,4,2015-12-15
iC4rdn/FiFEIkGAxFvzt+15QAmvEv1bJCfYId7v/spM=,1,0,,4,2016-02-28
TJmPWSOl5Q6ryacDkdwguztH7G9FAg/eWjlXgbBgRpo=,8,26,male,9,2009-07-07
WjTY4boh2iINKXH/SvaUPwIaLgtLPYeBIwsAYsX/N0Y=,1,0,,4,2016-02-04
5LCLohK8L0MAkzQ5RNwk1jbmvg+pnsr+9hbu0ePFLxI=,22,30,male,4,2016-02-14
bJBj6Szm7y0dV1fj9NoCY3ua9yVnHIoIYNUjPzv24h4=,1,0,,4,2016-02-06
BeyRSFNVHhPXqQr/0JsKG+K46nZLsdMjuYU4CQ9Hpd0=,5,27,female,3,2013-02-23
QYL4bSEJrNJWiPWNjvj9Ujg6Zv53Kiq98XurNbwAXcA=,1,0,,3,2013-03-02
ogbcNcFDkn4LxxNhU1pq2iXwuwnurruB/K6CMpHPTD4=,13,19,female,3,2014-01-23
VpM4pk2VHhQ2IYMV2iG7I7/43jpVcPgotVCDDbB1odk=,1,0,,7,2016-01-17
YoIvun8SjCZvnfiX+Xcm7YsL+7nzeU3esL3z49QWGJs=,1,0,,4,2016-01-24
SVwdLkB250dHCLWC4EHsWK7k9ylufD6ACSAtEMFRFEw=,1,0,,4,2016-02-23
Je4ew20SZ7B6VK+hjuK6quELaF85CG+DVdV4qWdmqWA=,1,0,,3,2014-08-02
643K7lOkdcgulymM5n8VFK7LV6p2h0/9SArVdYnlV6k=,1,0,,4,2015-12-26
Cp8jHo4oUtncMoXTFqy/wbPIL8LTmbRsw0fDQDa55cA=,1,20,male,4,2016-10-27
shBuR5gdq2NjUU4AAuq7B/RMpFY8jfswp+umQW2f6Y8=,1,51,female,4,2015-10-27
FYvyjgQczR9IIk2s68308lIWuqAEW+S1aJDqApWtyTw=,1,43,female,3,2017-04-08
74wx7Apk5zvm4ITgkUoDGFHneDiP7pDoCJ4o4uSQis8=,1,0,,7,2014-03-04
8/tRyQDKrSZ9S6EwpFIfOoYdc2O7II01KLt753f8O44=,1,0,,3,2014-03-04
kaBcz+4r9b3hKgi6g7pXchoHePJ5/ugboGbhpDmHWcM=,1,0,,3,2013-05-06
KUM4IimfoLALVihdcd3QsFNSaHEoBCinBv4rMSaC8+M=,1,0,,9,2015-08-15
T5Rlb1tF9d/1DgxqQRDPwm92vsNLcHqqMh9pZixN988=,15,37,female,3,2015-08-22
pejxRLdfs21qBls4oC7xZQB58JgnYavTd7unjw21OaA=,1,0,,4,2016-01-30
tOe5vWtnX87wupCHrMcRe3rAgiblUjczvRz4u2axue0=,1,47,female,3,2014-06-04
DCOiF2OzXLESOb+2++fjoOhkUDRNKwiP8D/hV5Br8ok=,15,0,,3,2013-01-27
+tTcyLq0POaqQwx2y0iyI+JjZQ2k2JlfZqb8A2pDLkU=,1,0,,9,2015-09-03
ZDZnNZH2sfn8bn6qnRXMWjuZLLEJyE9tSQ6dCaNnqIA=,22,24,female,3,2015-09-13
vGeZnJVANxizsPk+qsMvAjFfnbF6WXCp0mpRSYvXooc=,1,38,female,4,2015-10-10
cFvpZJBlwuKOip3v9cM7gvn8SgGPAHUi5FZ1SHG4eek=,15,27,female,3,2015-01-18
z90vcgmtyCGWmhIvW+bscFiX1am1pk8h0sfxEd0ttZ8=,13,23,male,9,2010-07-25
mpdsX6izzYLGePDNtcqAIfGe1QwnWgKrZ6Wtx6k6tLo=,5,36,female,9,2010-08-29
/LMDqTtsW3ZSvTxa+htkcLOCUCYVG2uMqgndXYoWt1M=,1,0,,4,2016-09-14
6Q+fsOWkxsDa6DRHX6AkCXrbl/HX0wb3bg6Fd91v+58=,1,0,,11,2017-01-24
LXK7CeShraZAd1Hx9PmRSD4w+15LZGqoV+C735Al0VM=,1,0,,4,2016-09-20
rsnl5fbm/ARXeWwreYV0aukjnsddnC1Fld2eGnaDr9M=,1,0,,4,2016-09-27
JYdqKNpjEBrB7OyepuPLdshHGpZDYLmEYLVhi8uVueI=,1,0,,4,2016-07-31
CMc7n1Vm0DmuXYgBP+yI/dOagavr4GzL4ws8lVWWNcE=,1,45,male,3,2015-02-28
Tw68uGjNTmSCNg85NZkq3pA+RAZTfqGJHqTmfd+pMHk=,1,0,,7,2015-07-06
OHLwN7peM/1qQbcC3lz787jqu7FnERmvE7n1/7Nhz70=,5,31,male,9,2013-11-10
UcqidiRYn3peQrwfH9MljnFJf4RcaagakSyRmxRZUhM=,1,0,,4,2015-11-08
4wwM0KlkKLurwdEos5he7pMPzDLJf2d5fj1ahO0KOrA=,4,40,male,3,2013-11-29
C8SMdpzX7Bcbz//SFUUAmwoilcGdJeBF0pBbo19dsDY=,13,21,female,3,2013-05-21
C5VpFEsoq/z3/W5L/5VHU/V1y5v++A6ed4Kbvb1ejr8=,5,33,male,3,2015-02-23
rOoYSZrMlrph7HznOpCxsct+pCwxsAtr9PRTElfUEiw=,1,0,,4,2016-04-27
pyPa4bs6n65y7SFIK49BNvfLv6wyJvWh5BoNEWgqG9g=,1,0,,4,2015-10-20
WWSwwCkCLr71qhssE6tIwd196oaDN7pcx9n9bMRxzTo=,1,0,,4,2015-10-22
d96zJZVQRvuHkdPnO/koZJApwAxOgbv1IkrdVKSNmFE=,1,0,,4,2017-02-09
ChIQC1OlPC/bYepTdprHwVAfOwBY+bmL4uNnVuOZPRw=,1,0,,4,2016-08-11
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,1,0,,7,2016-08-18
VTwKKzJm1/0z5f158my4Ss58CPZjqaVq5uQ1dRKZ1wM=,1,0,,4,2016-09-07
Oql8N8gfJJy5OUSta9GHZb+mSGef2QT6C8cpoLJxH1g=,1,0,,4,2016-03-02
61fj1BOc/eMFJ/AxoZBJZRiRtxo+N9RzBqRM+LK8+lk=,1,0,,4,2016-02-28
vGmavW/f+DMuX38e0eQPvLN80OWqec17kPOcag//DQY=,1,0,,4,2016-11-18
wHwG8Aw2a3E5TswNz01i1O7JWKp5nUzwtITYJqrjIjs=,1,0,,9,2016-04-21
kkDArzvXCu98ikizjPMo+vYGoVY24lr/oYeeccw9kBw=,13,35,male,9,2016-01-30
WUon4myYDRgvf/cvePJCzQFGz6tst0+qOoy2VvvWZDM=,22,17,male,3,2015-01-24
JL4vRnbQ5JTLr9tHCWEdrzpJUQcOAyWnXVD+iQjRwfc=,1,0,,4,2015-10-08
z2HWJ4K8oYJHGhqrkY6MjR5Xhp2l5uW3mUmX5R5VBiY=,1,0,,9,2015-06-05
/jY4kpguVMUOpfC58Z13TOHzSLRteHZRYHq4kFm3d4g=,13,35,female,9,2008-02-24
Jk+TX+yGn7ZBY7kvJipDD0s/2a8t+lxp5uLLrNV+h9s=,1,0,,4,2016-03-08
G3kpgjEWzaR/zl40f/YipdPvKZGid+jr6H3nMffCOVs=,4,26,female,9,2010-06-06
fXuz/vsdfGshYbREzizpncZfMb2tp3jvO7DobXtq1n0=,1,0,,4,2016-02-24
UQs2SMNTs3w1fhIYYfu3fxB8dxVbpaUfrKoQfZfbbfA=,15,35,female,3,2017-04-13
RDQVXRnt7vhNw4RAXQmlLO8IeSJ0C0f6pzAoF9ha5vI=,9,37,male,9,2014-10-17
gnXEMKQ8llHcfbzh2AQzO+gKy2yjivuzJDfHA+hnrqc=,5,32,male,4,2016-08-29
qKKHW9XtOzrY1YoXceZ4sFOfYq60/K9P7L/Gr1OaQxU=,4,35,male,9,2013-05-25
q5S1LhMg/NLwb3PUhmu4n5H5ArHtKRdwED3qy7wHvuU=,17,17,male,3,2012-08-29
TepXZ7PI/lb83rbytLu/3aPiQHBt1NxHQLe4yWEWVvo=,4,0,,9,2015-05-23
G/GY7P/B6EG5lSxaqIr58w0AMHQs3EKJxojVxGjdcJ4=,1,0,,4,2016-09-13
UBJf41B0RYcpAM+0gkbLH/7yCmwup+Ai9QyM+Iq5NkU=,1,0,,4,2016-09-15
qmprjxxNci3Om7QOTpb69oY0LTSpmYIFNjcwxyk2vCQ=,13,23,male,9,2013-11-04
VHzOrqgjBZX7jfzhy3SDMZcp4goKWxO4GaqdiHyrftw=,1,0,,4,2015-10-26
dBeAqd5T1KNvjR50RAW8HFOc4qDMODNIW0TpYWON3GU=,1,0,,3,2013-03-13
nxIoZ8M5MZo8dDaiFxWv76Dh8JQlWgxIoZEuC7L57Cw=,1,0,,4,2016-07-10
e0/55mxxHKssgKYSREa5uPS6xlkLa49HK3vSIdSRs5c=,1,0,,4,2016-12-31
wc8Kclw2XtVnOrpdv4WjymjaAP3YMJItdep3tKl7/mA=,1,0,,4,2016-12-31
IWbcpOicQNgbIuSHoSCWwRaD1Jq1tsXBvglsEWHfw3o=,1,0,,9,2014-12-13
MApgL9Qt5ezlDb3jXQs/uXt0vWLa/sQyQo0wjUB/M8g=,1,0,,4,2015-10-09
/BxYLMIw83KMGorlCGwKBGaJZUwGp7lbyyDc6US63Rc=,1,0,,4,2015-10-15
5PQm8aBenTsxh+Mzf7b3bS9ADdyfTmn3sXrnfn4SOOk=,1,20,female,3,2014-10-09
sj8YBLd0fDAcRrPeMSRMGaIVYgyPsh6rdFETqXzoazY=,1,0,,9,2015-01-01
oibrv47Y7bYuts6O08WmlbgimUF83MfQF2Q2w9YQWqU=,1,0,,4,2017-01-09
H7bqqDNMLWx/Dn3UQH3YV/iT0X0aBAHVNffnuvc8s3g=,13,40,,4,2015-12-14
cmiuR1fCsqAHtKZFUgoJIqwtiffFGJsVz9QdXojKdwE=,1,0,,4,2016-06-22
5RmR/IvAuLf/cSCbC2XkIcodJ4Pgqk19NJhTkTAgESI=,1,0,,9,2015-06-23
32+Zd9HmsIXb4/qy9Q6w3zYRH6mKVKb8D8EIStKJEHo=,1,0,,4,2016-07-27
hvdz2/mVUvP6n9RRpwCkwNzQG0R7jTQps7H7vRl/vmI=,1,0,,9,2015-06-18
VHKlfRg0P7+OJm0YE0h/GDHYlrBpBH9VSXDJgVLKslY=,1,0,,4,2015-10-11
aj3KGezj4mH17yQeg9CkZ0wGp03DH/eGHQxt+A0mVIA=,1,0,,4,2015-11-16
fh3lB1vN9X3Xsn6wxev/PDXU1srIyrjSXoItNvNspSY=,1,0,,4,2015-12-03
ihjK3seYuerfj0LF+2mkji3QNTI3N9UNPm4jcdZlG7I=,1,19,male,3,2014-12-04
kyZaj6EMn/B3O8rEd2p+LMJn6DVS/2jNBIhM8o3Fm2A=,1,0,,7,2013-10-19
FxZj5Purx1Sb1GBaLgPJs61DXzk6fFqMhw6VZupRyWU=,22,40,male,9,2010-06-02
/iV7vR9J6wQQ9/1DqjqU2sh+YVnSrtn1n77C5CCYHLc=,1,0,,4,2016-03-16
lY7p4v+GnUhMFM6MzQdo+laFRC6JHbek21L/99/UBFs=,1,0,,4,2016-12-13
ujlLAiwPsl6ztpqushvVXSMBUJToTKYoTrIvkxpI12Q=,1,0,female,3,2014-09-09
Sk4mE7tP/qmRfcdMEcsZPMZ3LrdGh0NdXy5vx2enAdE=,1,25,male,3,2014-09-14
TopNpwWaUkXHrO5UexvIoQv7VTGfCsFW3bwHp+EQAs8=,1,0,,4,2016-11-27
UqMfp+H02yERFkI6hHgDkoT7nSJNumtyBLjR6S6zti4=,1,0,,4,2016-12-04
0jCdWeGvsg8iyxRGlDhwRfRBPrmVSmDnM4y320aOAOE=,13,132,male,9,2016-12-17
rz2eB90oNtJrrsb5gsZ0RJKGNvmJj68dCw760WSKYIk=,1,0,,7,2015-09-30
bVLQB0JMXulX65yQ+pgt0ORWSFl9KwkBUFBAWru1jVs=,1,0,,9,2014-05-11
2CS7/MZJ/P6dQ4fslx2MNe8IhnOzDQznAN7/1D+H+Nw=,1,0,,4,2016-11-15
5XimOTlKn2KxSH2JiGmwU03nwcmmNviArVct2dZbo3Q=,1,0,,4,2016-01-13
sWVhtMWnXkMrZGsPs0Z4JvzSuHjj2i+rOufn71/wvI8=,1,0,,4,2016-01-21
Yt5o6YKSHjMmVkdbHhdvZX7Hn+pdnddOU0CQmmsZ8ec=,1,0,,4,2015-10-20
ebpYqPGp+H8zXh0QvoOhmch+Udio9Qw6l/cJVMogGPI=,1,0,,4,2016-11-17
4X5qK8pnV2YMJJBahyDoXPyj0g4PcV3CD2V6/3n/L8I=,22,31,female,9,2009-03-15
iZZOrHLbafabXJEKIGzLYX+hE9EkcL8JfpHkhq1sO6o=,6,29,male,9,2009-05-16
xMQaJ1BJApblyZl62KeUYj00KXxe8bxOlEh95A01h98=,13,29,female,9,2009-09-16
ZSWilCjrmYSsn4iI4O8w6p97GNbo+FJd2GP7dhE46dc=,1,0,,4,2017-02-24
cHaFyyKi9JI+rWhblfibllzNh/TTfpHxIR/2jrtX2KA=,1,0,,13,2017-02-21
ZDGbsYuhdQnz3HZ0Tlk9Lvt+fZhSPwQW9ihY+C7JHHY=,1,0,,4,2017-03-01
oeGYOpUfYXPBZRLtvBYH5dpDd8G9kxlY0h4asaxhFtA=,1,0,,7,2017-03-15
EjFVN/jtKoVWhe0nAGsgKSn6okqnpCCXx14sa6B53mU=,18,29,male,9,2015-02-07
1MBUZdVu56sOtMk5XC5BT2zz/pn+DGQDcrQz/T2M9T0=,1,0,,9,2014-02-06
8oE9NgDdQ1in+9kod8YIwBTnTJlVzYwYTxNkfyCA+EI=,5,43,male,9,2008-09-05
fRIH1Y8AKO9iw0xrHMdIDg+38DEVPF7xi9oK90VvDBI=,1,0,,7,2014-01-11
Ln61eQ9hT2bTRoMgZkgNj3+NCp/0f33MrWXqQDppnWc=,13,0,,3,2013-03-31
dUHg3bCqcUr+lR+/LIj9uKbXoCTTHVg9f5wYLN5RHXs=,1,0,,4,2015-12-26
35RUgNDjQ4dpVkhB6dE8tf6b8VwVsCO8PdysUd93c94=,15,27,female,4,2016-01-04
4Td+373ZVVGXj/xMnM+KSLETQe9steOQhUgqMdqkOZE=,1,0,,9,2016-07-12
5mjlCCvY7g5i9DO9ydWqFk76iu4oSzng33mNasXYSl8=,1,0,,7,2015-02-11
EhPaYmeh5wBKyaYPwp/RcjVLWS7TnmlB6eCbImnF2Co=,1,0,,3,2012-11-10
B2+RrmNrHKb+jzDx7pVB2SVetYZsTV1Z3u/cf3Ifd0M=,1,0,,4,2016-08-09
k+H1ch7pjGG4SuwIkn+oj4OHCTh68aVYHnW5hWs12mU=,1,0,,4,2016-08-27
tYpheEZ9rbJyB0l+D7y800sdD9wVJoFpBzWJgOJBb8o=,1,0,,9,2014-10-20
O8i9CDy8x8kyNFXDLC3hCQoSJInK6ymoi+k8WVsDtd8=,1,46,female,3,2015-09-06
/6iNLH+d3RzU2uplEfHOneWW4bt7BGFgpkCTXQnjaLk=,1,0,,4,2015-10-29
kagPneewy1PSOb7/4dtYCr655WMqkHsvycfVMe9r4sA=,6,30,female,9,2008-03-10
jZuYk9vdTqRm4Mdr3hTSoJf3ZY7r5vmPhPoKII344/M=,1,29,male,3,2015-02-13
yDX/bLbch5fZ0ldzi+NaQ+c9d0YU5y5MKCXwvhaV1Ko=,6,0,,9,2015-09-01
ST7Vt1b4leU8wRmctq9J7hEf3OBwMdNL5BlnrTDbOuA=,5,27,male,3,2015-09-08
f4GcoX0p/rq3uc9fbPvm062VjKx+4OusPQG1CrqX2ss=,1,0,,4,2016-10-23
KfRSJwXqEoXoLcggq9BV+U0WVgF57Ej8leVbH7ufhPE=,1,0,,7,2016-01-16
hlWnkUwHsHUi0Jf0OdDubS+yI/QfxnYNah67OjT/2KM=,1,0,female,3,2014-09-08
5yOXVOdNiaMHpG45Q0wlmPYGtkah5SK83Y1JTsASqkg=,1,0,,4,2016-10-31
30ohSinjUR0c3Jk0pN8rKanGJ3hRp4pK/Uzyf7XleHI=,1,0,,9,2015-04-04
uDTnxbumq9PdvOOlXcNvqE4LuE5Y67QVwS9E3HaB+pY=,1,0,,4,2015-10-25
exAhgvKbqBboV1BdH78vTmMyztZ7YhvHZRzridIGWqI=,15,35,male,4,2015-11-03
qJZL3Az1qJJNJ5JRZQrzIxRoPQfjrZRFU3aGZyCmfd0=,1,59,male,3,2015-10-01
ur8r1TZomEBvKvoU4HNYoVcILNKq3gZUMyYPABJf6Ks=,1,0,,4,2015-10-13
NXd2ugckYjPgsHXKusGdRroiukfxF6T+c2Nf0TUS0xc=,1,0,,4,2015-10-18
IIvhOfLCWSnHQn1lI8hOJMzFG1T8S9vC5WMep/an9iI=,1,0,,4,2016-03-26
vlnAjIe04LS43oiv+xbx2MuQwi8lqhdl5CTBFCSYL4U=,5,33,male,3,2016-04-12
v5gqJRRwFwAw+gmUhfSti9g71o79F8b/qoFUC7AzdA4=,1,0,,9,2015-05-18
Qsuo1q5C9AhW47l5JpE7F/4G/NzfH5WmHqmSAsa4xO8=,5,39,female,9,2006-02-15
4SKf50YK+UVZPQW2xG6+NnL5y3GC/d16Pas75fRtko8=,1,0,,4,2016-01-02
SBys8C8LgtF6s9RRTNOjcoy9SoJU2ZG/7tCS0RkfFVY=,1,0,,7,2016-01-19
b4OEdE387qmkP5/Mmajj4n1wMGP5BGYR1JfmtJ7ztIo=,1,0,,4,2016-01-16
wbuwnuaGEnRsxx7FkIWj1M4B0h6Rpp5bI8/Ff640+lQ=,1,0,,7,2016-01-18
R2N7LHSldpgTXjSb6CcbXNfybfirWBcR4qCdmAadccY=,1,0,,4,2016-09-11
KgavvbBjrl7QYmUwrbL569JhM+2am4+kPDUHdlhfJmM=,13,51,male,3,2014-01-25
mj/2jn7+MfQ3pVr+7C9Ta5zHOp8p5bWRX9uPED/j0NA=,1,0,,4,2016-09-13
DqBoJKIAPxiqhAyqVzZ6B3RW39UNJ3GsJ5lkK0x6FL4=,1,0,,4,2016-07-15
EGtDW/Lq6guRyxcW0Nauc4nmokhUuSjOdpG18ncehzM=,1,0,,3,2014-06-17
x9RpX96x6WpZW/rshkhRx3Y26NJiQ5dYEwH6P9BRw9I=,1,22,female,3,2013-01-30
L+SNt65+Hhjyp/bL5l82Y0uU0X4raPs6uva//D7qYrM=,5,23,male,3,2013-03-11
QuhChBBCYSopKEMqtPDvMhTgwOoNhxvnSOtFqRX23lw=,1,0,,9,2015-05-10
kiDTnISpRwBbS1SEbAOIycGP22YOizH2hZRTY4Kmy4s=,1,0,,4,2017-01-11
zGNFi3XyeTIStnW4UndO+XWNod1QLX/orF62BvrlsT4=,1,0,,3,2013-03-05
WqW1t615XJJKSkkcF89ggIXevgp4wfJbuT5FVzZpU4E=,1,0,,4,2016-11-07
r3iO8fnzjdx7nssHixwpLi7hUarwMe8s/dD5lFqX+0o=,1,0,,4,2016-02-03
9HXNo3mQQAyhL68bmsmdNzsh4EaRheUF00OMpISqu/U=,1,0,,4,2016-02-09
8YVSI7W6z+zgtX1T5FJ3ms1dvM4P6x+rE75E9qOiA6I=,1,0,,7,2013-07-08
uySBBwzZxSdtYUo6leYTI2pFYOEehPjCLsVvdWdWCj0=,15,25,male,9,2007-08-18
IjzvvIxYeGEvbQIugZ4f6iCz0h/JknBWbLMpJHRMXO8=,1,0,male,3,2015-06-09
kykZXIJxU8yJMgzhwxMIlcg+VrLtc2fJaUmQmlfBFEo=,1,0,,9,2015-07-01
lZeHSKS1QnKSQqRIaGR9rtN2YEXr90BPaLIbZ2B99Uo=,1,0,,9,2014-11-12
dXAMRLAPmy0E7Hl6RRd2TDn5ARbMOeMvnCmmLM2Osyo=,1,0,,3,2014-03-18
9g3TZPm7aSlRxGgjvbCGLSLuN4bBvhQo7ylCWr4B8+s=,1,0,,7,2014-04-24
rPl0/ULz+F6teAyRPqCnFYSmfA3pq+JABYbbo+bfPZ4=,1,0,,4,2016-06-17
jFOLO8aMA/4bz2Wf8hfcL9Bbf5j9uzV35q6YFlnpA3M=,4,27,male,7,2016-01-30
AAmDzygbplLPtUipF3YzvJNGDVUF9Obq2t9A84CgNBg=,1,0,,9,2014-11-01
9ybVAgdjmf1LHob9qtHZiu9fe9P2SGWLEiMQybUqG+U=,10,35,female,3,2012-09-01
oDr+PCNGuyTO4YXfjkze0YkV23hTTV/VpVwjA3/FH/4=,1,0,,9,2015-03-17
KCc0Glc4TNsIaj6C5fMn/JOfVhchKFmrUvZOkX2gy+8=,1,0,,9,2015-07-15
bDkmPdc0xmwS4+04AjnbVahs5YDMx+nshT0dKGtCfqs=,1,0,,9,2015-08-04
1Ifo4HxNBxBTrROsHigyB453RKgv3HKhgRT6RZyohpI=,13,55,male,3,2015-08-10
vIqNgFuOW38l9DLPyC+OK+W/c0b4KqfPDsWDCZfPsOM=,1,0,,9,2014-12-20
sq8auI6V3Cn1rosBlidISZe2sZAqhGkq/fhGgvvAW2s=,3,19,female,3,2014-12-28
cIQ6B4g/Uq3HFJrKLd7UPiHesfXA7l++w5no7EwDvEA=,1,0,,4,2015-12-12
x+ppks0lBIYqkDd1WutYeN3q+iUjuLAj4jf9Yh84aIA=,1,0,,3,2014-05-31
0o8YWn3+XgWGpibVpmfBPoEu0Mbkhf2/034QxIsgUJ0=,1,0,,4,2016-02-16
yHCptWeRI/W9cPE7c5wPJsMHJOuzByxMFKdU78RvNs0=,1,0,female,3,2016-09-03
ib92wP7uqEQSOdt/HsqGmbx2NBwJKatFIbaWsVj5oaY=,1,0,,4,2016-02-21
KDZk0fzpNwyZ65mHAlXU/6nTcgPmc0uVq9qBAd/ZZyU=,1,0,,4,2016-02-23
xD3NENDLbfLe0xiGwZdo9NeK8xZwC5e/NmVCARJmKFo=,1,0,,9,2015-01-02
CkbNNnHSV+JGEvdoZY0vDO487wYoMV/P/27m2eJDU+c=,1,0,,7,2013-10-22
xsmTXGABN9kw56CTp/cHfRd1O3UBIj/LOCnflo3L/ZQ=,22,41,male,3,2016-02-11
xG6s1fn8Z0bOKTrlFocq6ShBqVLqrVtW8B4RItbXtQs=,5,24,male,3,2016-02-27
LuqCMLKq7hS6pUR2hRWFG7Si9Lhs0D1jbVqpZe5GTr8=,1,0,,4,2016-02-28
QsiGdbaiegtl94J/u7qPDQDLzd+H2tMYLzIlY8/Ed8Y=,1,0,,9,2015-09-27
1JjSghU/hM0LYp61AntrjMj/ya1NBdw7RIOK64ouP6k=,1,21,male,3,2015-10-01
16Z7wbRKGn9D7os4D6e2e2bCaZVG0tphwz0CkUOpT4A=,8,34,female,3,2015-10-03
gKt9tsZDy6Ezuodhpynnqu3i2953AjgBZcJdCu9ssKc=,3,34,male,9,2011-08-14
Y//km+elaqOqxK8E56MUcnWJ2pL38Li33/CDkUeoA44=,22,0,,4,2015-11-08
wMoekWhkstn9F3byWxiWW0TU5sxMheosQR3nY99Pq3s=,1,0,,4,2015-12-15
y18OAebJKhEHs5rq4ELwd63eA0kasKT+yFitgO9jDz0=,1,0,,4,2016-01-31
UaaepTBssx4v7tIbhtMpOO0cdyLZw0urNYz45XSW81o=,1,0,,4,2017-02-13
Hl7FSgBJ5JOcf8+Pnf/c/p+2HGOW54xzN9jtLoEI3ic=,1,0,,7,2017-02-16
ISyj+v16D4vFyTt0imTEkS6roD7LnXlHrO/alpwmq/4=,1,0,,4,2017-03-05
SGw1jL4zcreZH4/A/EmCwFBu7DMPvvxcEp0rhIc4CsM=,5,34,female,3,2017-03-07
xq9kxpQ0/Z56+3RbfcdjO8K3atggV+IPz619lC4uI74=,1,0,,4,2017-03-20
mNcCzFYv2eQHBxuiwh1sMhbB6QW+UNBAf5lEDIswbx4=,1,21,female,3,2014-08-26
9UEIdnVpY7AreX6qXzvnE9bXaj2esaSvQzIyO4XmY9Q=,15,0,female,3,2014-11-22
/B7Yuv0atS9J8gaiDKlWWqS+EjjuhFWHVofuI7iU0UE=,5,0,,9,2014-09-06
+unwJ3unwUwd6IPW/EAK59685+0G63nTpUpUTGBYHtA=,13,39,female,9,2010-05-03
rOOc7BzlMwJpHi99YxKtp03yDw3YRelMca0BewdMdRs=,13,21,female,9,2010-04-17
iYYPIRSgRitCGEkOvXhy7qjt0ZbI6GsjBiyJoq6wFt0=,12,41,female,9,2007-12-29
nyCAc6D3HbFT99jBAuHMVakSghTsQcx/dB3agrBSlk0=,13,48,female,9,2011-05-02
sD5cDJfn01xohTv2KgHNNCCZf9CTvYGl2C/5M28pEIU=,1,0,,9,2014-11-04
mdeXZU88KFJDTtMLK4enZpAZ/e4VZaU688ImumUgBZg=,1,0,male,3,2015-01-16
2q23sXR42wYxzKRhLQ4STn5ETtVWKt+5h/BULxsYaOE=,1,25,female,3,2014-11-28
